split,scenario_id,net_id,demand_node,truth,sigma,pred_surrogate_ensemble,pred_surrogate_single,pred_mlp_no_message_passing,pred_tabular_gbt,pred_tabular_gbt_l1,pred_tabular_ridge,pred_retrieval_knn,pred_topology_heuristic,pred_constant_zero,pred_constant_train_mean
val,3029,10,51,0,0.0813952,0.00978932,0.00980827,0.00539266,0.0138726,0,0.0333402,0.0718452,0.0441385,0,0.0127829
val,3029,10,52,0,0.0562754,0.00639165,0.00637157,0.00539226,0,0,0.0239083,0.102514,0.0441385,0,0.0127829
val,3029,10,53,0,0.0268515,0.00371684,0.00330714,0.00539159,0.00337497,0,0.00522877,0.0344048,0.0441385,0,0.0127829
val,3034,10,46,0,0.0268821,0.00375831,0.00332821,0.00539116,0.00950848,0,0.0289716,0,0.0380433,0,0.0127829
val,3034,10,47,0,0.0294296,0.00394902,0.00358117,0.00539274,0.020081,0,0.0572504,0.0335673,0.0380433,0,0.0127829
val,3034,10,48,0.46828,0.339499,0.168907,0.211277,0.00539416,0.316489,0,0.0681613,0.438804,0.0380433,0,0.0127829
val,3034,10,49,0.406945,0.346157,0.179653,0.226326,0.00539296,0.306162,0,0.0600245,0.32525,0.0380433,0,0.0127829
val,3034,10,50,0,0.168902,0.0352778,0.0310313,0.013429,0.0108865,0,0.0777711,0,0.0380433,0,0.0127829
val,3034,10,51,0.610782,0.354183,0.195112,0.246255,0.00539266,0.404004,0,0.0718452,0.486301,0.0380433,0,0.0127829
val,3034,10,52,0,0.143159,0.0245609,0.0215729,0.0135031,0.150263,0,0.0903007,0.0370297,0.0380433,0,0.0127829
val,3034,10,53,0,0.0881096,0.0120628,0.00725603,0.0133632,0.00429903,0,0.0716212,0,0.0380433,0,0.0127829
val,3300,11,46,0,0.127899,0.0204835,0.0122829,0.0133825,0,0,0.144703,0,0.0387206,0,0.0127829
val,3300,11,47,0.399764,0.167805,0.0410963,0.0525938,0.00539246,0.3896,0,0.079564,0.134122,0.0387206,0,0.0127829
val,3300,11,48,0,0.0268914,0.00374964,0.0033171,0.00539016,0.000811052,0,0.0404383,0,0.0387206,0,0.0127829
val,3300,11,49,0,0.0268737,0.00375563,0.00332094,0.00539071,0,0,0.0382142,0,0.0387206,0,0.0127829
val,3300,11,50,0.0999773,0.0519997,0.0058827,0.00555859,0.0053932,0.302988,0,0.0761373,0.0539306,0.0387206,0,0.0127829
val,3300,11,51,0,0.0891281,0.0124389,0.00704267,0.0133698,0,0,0.134521,0,0.0387206,0,0.0127829
val,3300,11,52,0,0.0268656,0.00374687,0.003317,0.00539067,0,0,0.0516129,0,0.0387206,0,0.0127829
val,3300,11,53,0,0.0272304,0.00378248,0.00334511,0.00539261,0,0,0.0594848,0.00104269,0.0387206,0,0.0127829
val,3303,11,46,0,0.0268523,0.00371809,0.00331039,0.00539084,0,0,0,0,0.0135496,0,0.0127829
val,3303,11,47,0,0.0555602,0.00634824,0.00575561,0.00539246,0.0170237,0,0.0282892,0.0582009,0.0135496,0,0.0127829
val,3303,11,48,0,0.0268943,0.00372364,0.00332656,0.00539016,0,0,0,0,0.0135496,0,0.0127829
val,3303,11,49,0,0.0268774,0.00372244,0.00331824,0.00539071,0,0,0,0,0.0135496,0,0.0127829
val,3303,11,50,0.00687807,0.0517399,0.00585604,0.00555734,0.0053932,0.00964058,0,0.0248626,0,0.0135496,0,0.0127829
val,3303,11,51,0,0.0268872,0.00372296,0.0033232,0.00539038,0,0,0,0,0.0135496,0,0.0127829
val,3303,11,52,0,0.0268602,0.00371944,0.00331631,0.00539067,0,0,0.000338161,0,0.0135496,0,0.0127829
val,3303,11,53,0,0.0269749,0.0037235,0.00331055,0.00539261,0,0,0.00821004,0,0.0135496,0,0.0127829
val,3305,11,46,0,0.0268523,0.00371808,0.00331038,0.00539084,0,0,0,0,0,0,0.0127829
val,3305,11,47,0,0.0555577,0.00634807,0.00575519,0.00539246,0,0,0.0044832,0,0,0,0.0127829
val,3305,11,48,0,0.0268943,0.00372363,0.00332655,0.00539016,0,0,0,0,0,0,0.0127829
val,3305,11,49,0,0.0268773,0.00372244,0.00331824,0.00539071,0,0,0,0,0,0,0.0127829
val,3305,11,50,0,0.051745,0.00585626,0.00555841,0.0053932,0,0,0.00105656,0,0,0,0.0127829
val,3305,11,51,0,0.0268872,0.00372295,0.00332319,0.00539038,0,0,0,0,0,0,0.0127829
val,3305,11,52,0,0.0268602,0.00371943,0.00331631,0.00539067,0,0,0,0,0,0,0.0127829
val,3305,11,53,0,0.0269749,0.00372351,0.00331057,0.00539261,0,0,0,0,0,0,0.0127829
val,3307,11,46,0,0.0268523,0.00371808,0.00331038,0.00539084,0,0,0.00099057,0,0.00903227,0,0.0127829
val,3307,11,47,0,0.0555577,0.00634807,0.00575519,0.00539246,0.00275268,0,0.0316542,0,0.00903227,0,0.0127829
val,3307,11,48,0,0.0268943,0.00372363,0.00332655,0.00539016,3.48524e-06,0,0,0,0.00903227,0,0.0127829
val,3307,11,49,0,0.0268773,0.00372244,0.00331824,0.00539071,0,0,0,0,0.00903227,0,0.0127829
val,3307,11,50,0,0.051745,0.00585626,0.00555841,0.0053932,0.0022442,0,0.0282276,0,0.00903227,0,0.0127829
val,3307,11,51,0,0.0268872,0.00372295,0.00332319,0.00539038,0,0,0,0,0.00903227,0,0.0127829
val,3307,11,52,0,0.0268602,0.00371943,0.00331631,0.00539067,0,0,0.00370316,0,0.00903227,0,0.0127829
val,3307,11,53,0,0.0269749,0.00372351,0.00331057,0.00539261,0,0,0.011575,0,0.00903227,0,0.0127829
val,3308,11,46,0,0.0268523,0.00371808,0.00331038,0.00539084,0.000312634,0,0,0,0,0,0.0127829
val,3308,11,47,0,0.0555577,0.00634807,0.00575519,0.00539246,0,0,0.0260217,0,0,0,0.0127829
val,3308,11,48,0,0.0268943,0.00372363,0.00332655,0.00539016,0,0,0,0,0,0,0.0127829
val,3308,11,49,0,0.0268773,0.00372244,0.00331824,0.00539071,0.000271313,0,0,0,0,0,0.0127829
val,3308,11,50,0,0.051745,0.00585626,0.00555841,0.0053932,0,0,0.022595,0,0,0,0.0127829
val,3308,11,51,0,0.0268872,0.00372295,0.00332319,0.00539038,4.13641e-05,0,0,0,0,0,0.0127829
val,3308,11,52,0,0.0268602,0.00371943,0.00331631,0.00539067,9.0869e-05,0,0,0,0,0,0.0127829
val,3308,11,53,0,0.0269749,0.00372351,0.00331057,0.00539261,0,0,0.00594252,0,0,0,0.0127829
val,3309,11,46,0,0.026849,0.00371879,0.00331046,0.00539084,0,0,0,0,0.00941576,0,0.0127829
val,3309,11,47,0,0.0561072,0.00640006,0.00579513,0.00539246,0.0201953,0,0.0249087,0,0.00941576,0,0.0127829
val,3309,11,48,0,0.0268909,0.00372322,0.0033263,0.00539016,0.00183014,0,0,0,0.00941576,0,0.0127829
val,3309,11,49,0,0.0268781,0.0037233,0.00332118,0.00539071,0,0,0,0,0.00941576,0,0.0127829
val,3309,11,50,0,0.0565103,0.00633278,0.00642785,0.0053932,0.00635287,0,0.021482,0,0.00941576,0,0.0127829
val,3309,11,51,0,0.0268886,0.00372326,0.00332555,0.00539038,6.1389e-05,0,0,0,0.00941576,0,0.0127829
val,3309,11,52,0,0.0268588,0.00371941,0.00331707,0.00539067,0.000155356,0,0,0,0.00941576,0,0.0127829
val,3309,11,53,0,0.0269777,0.00372479,0.00330888,0.00539261,0,0,0.00482951,0,0.00941576,0,0.0127829
val,3316,11,46,0,0.026902,0.0037659,0.00332161,0.00539084,0.000643733,0,0.0394616,0,0.0215684,0,0.0127829
val,3316,11,47,0.545563,0.16821,0.0345628,0.0275656,0.0136027,0.356519,0,0.168177,0.258033,0.0215684,0,0.0127829
val,3316,11,48,0,0.0268852,0.0037412,0.00332295,0.00539016,0.000466914,0,0.0309995,0,0.0215684,0,0.0127829
val,3316,11,49,0,0.0268621,0.00374242,0.00331398,0.00539071,0.00120793,0,0.0287755,0,0.0215684,0,0.0127829
val,3316,11,50,0.217233,0.113932,0.0181457,0.0171793,0.0053932,0.221502,0,0.0666986,0.0884322,0.0215684,0,0.0127829
val,3316,11,51,0,0.0268717,0.00374243,0.0033221,0.00539038,0.000275237,0,0.0292788,0,0.0215684,0,0.0127829
val,3316,11,52,0,0.0268731,0.00374867,0.00331055,0.00539067,0,0,0.0421741,0,0.0215684,0,0.0127829
val,3316,11,53,0,0.0272984,0.00379417,0.0033586,0.00539261,2.77973e-05,0,0.050046,0,0.0215684,0,0.0127829
val,3318,11,46,0,0.0268399,0.00372338,0.00330988,0.00539084,0.00032707,0,0,0,0.019649,0,0.0127829
val,3318,11,47,0,0.0556264,0.00635575,0.00575558,0.00539246,0.0103133,0,0.0154015,0,0,0,0.0127829
val,3318,11,48,0,0.0268789,0.00372514,0.0033161,0.00539016,0.0101773,0,0,0,0.019649,0,0.0127829
val,3318,11,49,0,0.0401745,0.00495833,0.00508758,0.0103904,0,0,0,0,0.019649,0,0.0127829
val,3318,11,50,0,0.0630526,0.00740627,0.00930415,0.0053932,0,0,0.0119749,0,0.019649,0,0.0127829
val,3318,11,51,0,0.026883,0.00372399,0.00332248,0.00539038,0.000856058,0,0,0,0.019649,0,0.0127829
val,3318,11,52,0,0.0268598,0.00371946,0.00331632,0.00539067,0.000938934,0,0,0,0,0,0.0127829
val,3318,11,53,0,0.0270641,0.00374084,0.00333761,0.00539261,0.000646896,0,0,0,0.019649,0,0.0127829
val,3320,11,46,0,0.0268523,0.00371808,0.00331038,0.00539084,0,0,0.0129632,0,0.0387206,0,0.0127829
val,3320,11,47,0,0.0555577,0.00634807,0.00575519,0.00539246,0.058293,0,0.0436269,0.0898164,0.0387206,0,0.0127829
val,3320,11,48,0,0.0268943,0.00372363,0.00332655,0.00539016,0.00034132,0,0.00450122,0,0.0387206,0,0.0127829
val,3320,11,49,0,0.0268773,0.00372244,0.00331824,0.00539071,0,0,0.00227713,0,0.0387206,0,0.0127829
val,3320,11,50,0,0.051745,0.00585626,0.00555841,0.0053932,0.047581,0,0.0402002,0.0732235,0.0387206,0,0.0127829
val,3320,11,51,0,0.0268872,0.00372295,0.00332319,0.00539038,0,0,0.0027805,0,0.0387206,0,0.0127829
val,3320,11,52,0,0.0268602,0.00371943,0.00331631,0.00539067,0,0,0.0156758,0,0.0387206,0,0.0127829
val,3320,11,53,0,0.0269749,0.00372351,0.00331057,0.00539261,0,0,0.0235477,0,0.0387206,0,0.0127829
val,3322,11,46,0,0.0268523,0.00371808,0.00331038,0.00539084,0,0,0,0,0.00741483,0,0.0127829
val,3322,11,47,0,0.0555577,0.00634807,0.00575519,0.00539246,0.00884174,0,0.0209511,0,0.00741483,0,0.0127829
val,3322,11,48,0,0.0268943,0.00372363,0.00332655,0.00539016,0,0,0,0,0.00741483,0,0.0127829
val,3322,11,49,0,0.0268773,0.00372244,0.00331824,0.00539071,0,0,0,0,0.00741483,0,0.0127829
val,3322,11,50,0,0.051745,0.00585626,0.00555841,0.0053932,0.00702416,0,0.0175245,0,0.00741483,0,0.0127829
val,3322,11,51,0,0.0268872,0.00372295,0.00332319,0.00539038,0,0,0,0,0.00741483,0,0.0127829
val,3322,11,52,0,0.0268602,0.00371943,0.00331631,0.00539067,0,0,0,0,0.00741483,0,0.0127829
val,3322,11,53,0,0.0269749,0.00372351,0.00331057,0.00539261,0,0,0.000871959,0,0.00741483,0,0.0127829
val,3325,11,46,0,0.0268523,0.00371808,0.00331038,0.00539084,0,0,0,0,0,0,0.0127829
val,3325,11,47,0,0.0555577,0.00634807,0.00575519,0.00539246,0.00487608,0,0.0261763,0.039455,0,0,0.0127829
val,3325,11,48,0,0.0268948,0.003724,0.00332751,0.00539016,0,0,0,0,0.0166272,0,0.0127829
val,3325,11,49,0,0.0268747,0.00372261,0.00331865,0.00539071,0,0,0,0,0.0166272,0,0.0127829
val,3325,11,50,0,0.0543265,0.00610753,0.00576584,0.0053932,0,0,0.0227496,0,0.0166272,0,0.0127829
val,3325,11,51,0,0.0268904,0.0037239,0.00332676,0.00539038,0,0,0,0,0.0166272,0,0.0127829
val,3325,11,52,0,0.0268587,0.00371978,0.00331661,0.00539067,0,0,0,0,0.0166272,0,0.0127829
val,3325,11,53,0,0.0269856,0.00372608,0.00331254,0.00539261,0,0,0.00609708,0,0.0166272,0,0.0127829
val,3326,11,46,0,0.026856,0.00374468,0.00331267,0.00539084,0,0,0,0,0.0131169,0,0.0127829
val,3326,11,47,0,0.144764,0.0339988,0.0511549,0.00539246,0.00562733,0,0.0250178,0.00132234,0.0131169,0,0.0127829
val,3326,11,48,0,0.0268774,0.00373155,0.00331943,0.00539016,0,0,0,0,0.0131169,0,0.0127829
val,3326,11,49,0,0.0268626,0.00373697,0.00332348,0.00539071,0,0,0,0,0.0131169,0,0.0127829
val,3326,11,50,0,0.0582166,0.00646776,0.00734419,0.0053932,0,0,0.0215911,0.0183579,0.0131169,0,0.0127829
val,3326,11,51,0,0.0268684,0.0037348,0.00332014,0.00539038,0,0,0,0,0.0131169,0,0.0127829
val,3326,11,52,0,0.0268587,0.00374228,0.003316,0.00539067,0,0,0,0,0.0131169,0,0.0127829
val,3326,11,53,0,0.0271757,0.00377487,0.00336174,0.00539261,0,0,0.00493861,0,0.0131169,0,0.0127829
val,3327,11,46,0,0.127813,0.0204483,0.0125661,0.0132564,0.00803316,0,0.0673571,0,0.0387206,0,0.0127829
val,3327,11,47,0.0517625,0.167717,0.0409967,0.0523377,0.00539246,0.17099,0,0.0748973,0.0733646,0.0387206,0,0.0127829
val,3327,11,48,0,0.0268914,0.00374967,0.00331692,0.00539016,0,0,0.0357716,0,0.0387206,0,0.0127829
val,3327,11,49,0,0.0268737,0.00375567,0.00332086,0.00539071,0.000572233,0,0.0335475,0,0.0387206,0,0.0127829
val,3327,11,50,0,0.0519955,0.00588234,0.00555873,0.0053932,0.100138,0,0.0714706,0.0408463,0.0387206,0,0.0127829
val,3327,11,51,0,0.0883365,0.0122644,0.00711384,0.0132377,0,0,0.0571744,0,0.0387206,0,0.0127829
val,3327,11,52,0,0.0268653,0.00374686,0.00331698,0.00539067,0,0,0.0469462,0,0.0387206,0,0.0127829
val,3327,11,53,0,0.0272325,0.00378279,0.00334595,0.00539261,0,0,0.0548181,0,0.0387206,0,0.0127829
val,3329,11,46,0,0.0268547,0.00374249,0.0033097,0.00539084,0,0,0,0,0,0,0.0127829
val,3329,11,47,0,0.0555562,0.00634787,0.0057552,0.00539246,0.00745326,0,0.0118334,0.00188117,0,0,0.0127829
val,3329,11,48,0,0.026877,0.00373085,0.00331619,0.00539016,0.00562122,0,0,0,0,0,0.0127829
val,3329,11,49,0,0.0268611,0.0037344,0.00331647,0.00539071,5.42857e-05,0,0,0,0,0,0.0127829
val,3329,11,50,0,0.0517442,0.00585616,0.00555838,0.0053932,0,0,0.00840672,0.00187372,0,0,0.0127829
val,3329,11,51,0,0.026866,0.00373282,0.00331288,0.00539038,0,0,0,0,0,0,0.0127829
val,3329,11,52,0,0.0268602,0.00371943,0.00331631,0.00539067,0.00015812,0,0,0,0,0,0.0127829
val,3329,11,53,0,0.0269749,0.0037235,0.00331057,0.00539261,3.75503e-05,0,0,0,0,0,0.0127829
val,3330,11,46,0,0.0268523,0.00371808,0.00331038,0.00539084,0,0,0,0,0.00741483,0,0.0127829
val,3330,11,47,0,0.0555577,0.00634807,0.00575519,0.00539246,0.00382882,0,0.0132846,0,0.00741483,0,0.0127829
val,3330,11,48,0,0.0268943,0.00372363,0.00332655,0.00539016,0,0,0,0,0.00741483,0,0.0127829
val,3330,11,49,0,0.0268773,0.00372244,0.00331824,0.00539071,0,0,0,0,0.00741483,0,0.0127829
val,3330,11,50,0,0.051745,0.00585626,0.00555841,0.0053932,0.00291758,0,0.00985792,0,0.00741483,0,0.0127829
val,3330,11,51,0,0.0268872,0.00372295,0.00332319,0.00539038,0,0,0,0,0.00741483,0,0.0127829
val,3330,11,52,0,0.0268602,0.00371943,0.00331631,0.00539067,0,0,0,0,0.00741483,0,0.0127829
val,3330,11,53,0,0.0269749,0.00372351,0.00331057,0.00539261,0,0,0,0,0.00741483,0,0.0127829
val,3331,11,46,0,0.0268523,0.00371808,0.00331038,0.00539084,0.000177065,0,0,0,0,0,0.0127829
val,3331,11,47,0,0.0555577,0.00634807,0.00575519,0.00539246,0,0,0.0181034,0,0,0,0.0127829
val,3331,11,48,0,0.0268943,0.00372363,0.00332655,0.00539016,0,0,0,0,0,0,0.0127829
val,3331,11,49,0,0.0268773,0.00372244,0.00331824,0.00539071,0,0,0,0,0,0,0.0127829
val,3331,11,50,0,0.051745,0.00585626,0.00555841,0.0053932,0,0,0.0146767,0,0,0,0.0127829
val,3331,11,51,0,0.0268872,0.00372295,0.00332319,0.00539038,0,0,0,0,0,0,0.0127829
val,3331,11,52,0,0.0268602,0.00371943,0.00331631,0.00539067,0,0,0,0,0,0,0.0127829
val,3331,11,53,0,0.0269749,0.00372351,0.00331057,0.00539261,0,0,0,0,0,0,0.0127829
test_id,39,0,46,0,0.0270167,0.00376045,0.00330683,0.00539076,0.000606626,0,0.0435995,0,0.0278474,0,0.0127829
test_id,39,0,47,0,0.0870529,0.0118529,0.00990484,0.0131267,0.00999236,0,0.0612754,0,0.0278474,0,0.0127829
test_id,39,0,48,0,0.0975519,0.0127757,0.00955652,0.00539435,0.0747828,0,0.0758537,0.0663147,0.0278474,0,0.0127829
test_id,39,0,49,0.120585,0.189829,0.0461347,0.0444564,0.0134417,0.273244,0,0.0862241,0.13794,0.0278474,0,0.0127829
test_id,39,0,50,0,0.0865085,0.0117481,0.0102494,0.0131808,0.00856724,0,0.0596773,0,0.0278474,0,0.0127829
test_id,39,0,51,0.0563735,0.124302,0.0205704,0.0226948,0.0053936,0.0815785,0,0.0656929,0.0494664,0.0278474,0,0.0127829
test_id,39,0,52,0.357771,0.351768,0.185217,0.229695,0.00539624,0.316254,0,0.08654,0.297329,0.0278474,0,0.0127829
test_id,39,0,53,0,0.0783272,0.0106297,0.00811138,0.0130918,0.00654064,0,0.0498604,0,0.0278474,0,0.0127829
test_id,42,0,46,0,0.0269385,0.00374292,0.00330378,0.00539076,0,0,0.0365086,0,0.0318776,0,0.0127829
test_id,42,0,47,0,0.0268972,0.00372872,0.00329105,0.00539208,0,0,0.035634,0,0.0318776,0,0.0127829
test_id,42,0,48,0.000663672,0.179146,0.0450928,0.0564833,0.00539435,0.0935753,0,0.0687629,0.222869,0.0318776,0,0.0127829
test_id,42,0,49,0,0.0700266,0.00800034,0.00770092,0.00539255,0,0,0.0605827,0.0827321,0.0318776,0,0.0127829
test_id,42,0,50,0,0.0268634,0.00372389,0.00328694,0.00539141,0,0,0.0340358,0,0.0318776,0,0.0127829
test_id,42,0,51,0,0.0551399,0.00615743,0.00597431,0.0053936,0,0,0.058602,0.00378672,0.0318776,0,0.0127829
test_id,42,0,52,0,0.0876958,0.0115372,0.0106875,0.0133931,0.017357,0,0.0500593,0.156072,0.0318776,0,0.0127829
test_id,42,0,53,0,0.0268619,0.00373518,0.00331857,0.00539122,0.00322491,0,0.024219,0,0.0318776,0,0.0127829
test_id,43,0,46,0,0.0268886,0.00372436,0.00332006,0.00539076,0.000167289,0,0.00465097,0,0.0113249,0,0.0127829
test_id,43,0,47,0,0.0268497,0.00371816,0.00329343,0.00539208,0.000383505,0,0.00377633,0,0.0113249,0,0.0127829
test_id,43,0,48,0,0.0661296,0.00753035,0.00751939,0.00539435,0,0,0.0369052,0,0.0113249,0,0.0127829
test_id,43,0,49,0,0.0698476,0.00797925,0.00768213,0.00539255,0.0152047,0,0.028725,0,0.0113249,0,0.0127829
test_id,43,0,50,0,0.0268404,0.00372137,0.00330316,0.00539141,0.000216378,0,0.00217817,0,0.0113249,0,0.0127829
test_id,43,0,51,0,0.0551075,0.00615468,0.00597544,0.0053936,0.00839181,0,0.0267444,0,0.0113249,0,0.0127829
test_id,43,0,52,0,0.085856,0.0104911,0.00990368,0.00539624,0.00473693,0,0.0475915,0,0.0113249,0,0.0127829
test_id,43,0,53,0,0.0268802,0.00372346,0.00331775,0.00539122,0.000403125,0,0,0,0.0113249,0,0.0127829
test_id,46,0,46,0,0.0404881,0.00488852,0.00538533,0.0101612,0.00407989,0,0.0162125,0,0.00460538,0,0.0127829
test_id,46,0,47,0,0.0268573,0.00371596,0.00328729,0.00539208,0.000282154,0,0.00301343,0,0.00460538,0,0.0127829
test_id,46,0,48,0,0.120938,0.0228889,0.0516751,0.00539435,0.0120824,0,0.0361423,0,0.00460538,0,0.0127829
test_id,46,0,49,0,0.0699897,0.00799441,0.00771521,0.00539255,0.0139193,0,0.0279621,0,0,0,0.0127829
test_id,46,0,50,0,0.0268389,0.00371806,0.00329207,0.00539141,0,0,0.00141527,0,0.00460538,0,0.0127829
test_id,46,0,51,0,0.0551853,0.0061626,0.00599649,0.0053936,0.0184423,0,0.0259815,0,0,0,0.0127829
test_id,46,0,52,0,0.0863538,0.0105626,0.0100168,0.00539624,0.00287869,0,0.0468286,0,0,0,0.0127829
test_id,46,0,53,0,0.0268822,0.00372467,0.00332045,0.00539122,0,0,0,0,0.00460538,0,0.0127829
test_id,48,0,46,0,0.0268886,0.00372436,0.00332006,0.00539076,0,0,0,0,0,0,0.0127829
test_id,48,0,47,0,0.0268497,0.00371816,0.00329343,0.00539208,0,0,0,0,0,0,0.0127829
test_id,48,0,48,0,0.0661296,0.00753035,0.00751939,0.00539435,0,0,0.030361,0,0,0,0.0127829
test_id,48,0,49,0,0.0698476,0.00797925,0.00768213,0.00539255,0.00469276,0,0.0221808,0.118089,0,0,0.0127829
test_id,48,0,50,0,0.0268404,0.00372137,0.00330316,0.00539141,0,0,0,0,0,0,0.0127829
test_id,48,0,51,0,0.0551075,0.00615468,0.00597544,0.0053936,0,0,0.0202002,0,0,0,0.0127829
test_id,48,0,52,0,0.085856,0.0104911,0.00990368,0.00539624,0.0222069,0,0.0410473,0.0466441,0,0,0.0127829
test_id,48,0,53,0,0.0268802,0.00372346,0.00331775,0.00539122,0,0,0,0,0,0,0.0127829
test_id,50,0,46,0,0.0268887,0.00372436,0.00332007,0.00539076,0.0213062,0,0,0,0,0,0.0127829
test_id,50,0,47,0,0.0268472,0.00371581,0.00328716,0.00539208,0.000134903,0,0,0,0.00815015,0,0.0127829
test_id,50,0,48,0,0.0661293,0.00753033,0.00751953,0.00539435,0,0,0.0239679,0,0,0,0.0127829
test_id,50,0,49,0.0925535,0.0779657,0.0101313,0.0177842,0.0101701,0.0337609,0,0.00947362,0,0.00815015,0,0.0127829
test_id,50,0,50,0,0.0268396,0.00371827,0.00329504,0.00539141,0.00598863,0,0,0,0.00815015,0,0.0127829
test_id,50,0,51,0,0.0688702,0.00820987,0.0117762,0.0053936,0.00455492,0,0.0138071,0,0.00815015,0,0.0127829
test_id,50,0,52,0,0.0862984,0.010549,0.00990576,0.00539624,0.0126164,0,0.0346542,0,0,0,0.0127829
test_id,50,0,53,0,0.026892,0.00372604,0.00332453,0.00539122,0.000347961,0,0,0,0.00815015,0,0.0127829
test_id,51,0,46,0,0.0268886,0.00372436,0.00332006,0.00539076,0.00298422,0,0,0,0.0100493,0,0.0127829
test_id,51,0,47,0,0.0268497,0.00371816,0.00329343,0.00539208,0.00164359,0,0,0,0.0100493,0,0.0127829
test_id,51,0,48,0,0.0661296,0.00753035,0.00751939,0.00539435,0,0,0.0222275,0,0.0100493,0,0.0127829
test_id,51,0,49,0,0.0698476,0.00797925,0.00768213,0.00539255,0,0,0.0140473,0,0.0100493,0,0.0127829
test_id,51,0,50,0,0.0268404,0.00372137,0.00330316,0.00539141,0.000951624,0,0,0,0.0100493,0,0.0127829
test_id,51,0,51,0,0.0551075,0.00615468,0.00597544,0.0053936,0,0,0.0120667,0,0.0100493,0,0.0127829
test_id,51,0,52,0,0.085856,0.0104911,0.00990368,0.00539624,0,0,0.0329138,0,0.0100493,0,0.0127829
test_id,51,0,53,0,0.0268802,0.00372346,0.00331775,0.00539122,0.00107714,0,0,0,0.0100493,0,0.0127829
test_id,52,0,46,0,0.0268886,0.00372437,0.00332006,0.00539076,0.000511082,0,0.00877367,0,0.00673308,0,0.0127829
test_id,52,0,47,0,0.0268497,0.00371817,0.00329343,0.00539208,0,0,0.00789903,0,0.00673308,0,0.0127829
test_id,52,0,48,0,0.0661172,0.007529,0.00751757,0.00539435,0,0,0.0410279,0,0.00673308,0,0.0127829
test_id,52,0,49,0,0.0698458,0.00797892,0.0076819,0.00539255,0.066789,0,0.0328477,0,0.00673308,0,0.0127829
test_id,52,0,50,0,0.0268404,0.00372138,0.00330316,0.00539141,0.000444336,0,0.00630086,0,0.00673308,0,0.0127829
test_id,52,0,51,0,0.0551021,0.00615414,0.0059746,0.0053936,0.0189369,0,0.0308671,0,0.00673308,0,0.0127829
test_id,52,0,52,0,0.085856,0.0104911,0.00990368,0.00539624,0.0517742,0,0.0517142,0,0,0,0.0127829
test_id,52,0,53,0,0.0268802,0.00372346,0.00331774,0.00539122,0,0,0,0,0.00673308,0,0.0127829
test_id,56,0,46,0,0.0269427,0.00374412,0.00330277,0.00539076,0,0,0.0423127,0,0.0318776,0,0.0127829
test_id,56,0,47,0,0.0269048,0.00373037,0.00329168,0.00539208,0,0,0.041438,0,0.0318776,0,0.0127829
test_id,56,0,48,0.250581,0.178912,0.044887,0.0557637,0.00539435,0.213122,0,0.0745669,0.301274,0.0318776,0,0.0127829
test_id,56,0,49,0.104402,0.0700322,0.00800103,0.00770049,0.00539255,0.126367,0,0.0663867,0.089882,0.0318776,0,0.0127829
test_id,56,0,50,0,0.0268669,0.0037248,0.00328657,0.00539141,0,0,0.0398399,0,0.0318776,0,0.0127829
test_id,56,0,51,0.033567,0.0551413,0.00615751,0.00597392,0.0053936,0.0700792,0,0.0644061,0.0148953,0.0318776,0,0.0127829
test_id,56,0,52,0.270461,0.0886944,0.011666,0.010801,0.0134785,0.258963,0,0.103,0.209892,0.0318776,0,0.0127829
test_id,56,0,53,0,0.0268612,0.0037357,0.00331805,0.00539122,2.29802e-05,0,0.030023,0,0.0318776,0,0.0127829
test_id,59,0,46,0,0.0268886,0.00372437,0.00332006,0.00539076,0.00219086,0,0,0,0.00115585,0,0.0127829
test_id,59,0,47,0,0.0268497,0.00371816,0.00329343,0.00539208,0,0,0,0,0.00115585,0,0.0127829
test_id,59,0,48,0,0.0661242,0.00752977,0.00751946,0.00539435,0.00159371,0,0.0213757,0,0.00115585,0,0.0127829
test_id,59,0,49,0,0.0698456,0.00797903,0.00768199,0.00539255,0.0077849,0,0.0131955,0,0.00115585,0,0.0127829
test_id,59,0,50,0,0.0268404,0.00372137,0.00330316,0.00539141,0,0,0,0,0.00115585,0,0.0127829
test_id,59,0,51,0,0.0551057,0.00615449,0.00597539,0.0053936,0.0113719,0,0.0112149,0,0.00115585,0,0.0127829
test_id,59,0,52,0,0.085856,0.0104911,0.00990368,0.00539624,0.012259,0,0.032062,0,0,0,0.0127829
test_id,59,0,53,0,0.0268802,0.00372346,0.00331775,0.00539122,0,0,0,0,0.00115585,0,0.0127829
test_id,60,0,46,0,0.0268886,0.00372436,0.00332006,0.00539076,0.00153894,0,0.00362526,0,0.00673308,0,0.0127829
test_id,60,0,47,0,0.0268497,0.00371816,0.00329343,0.00539208,0.000264363,0,0.00275062,0,0.00673308,0,0.0127829
test_id,60,0,48,0,0.0661296,0.00753035,0.00751939,0.00539435,0,0,0.0358795,0,0.00673308,0,0.0127829
test_id,60,0,49,0,0.0698476,0.00797925,0.00768213,0.00539255,0.0501829,0,0.0276993,0,0.00673308,0,0.0127829
test_id,60,0,50,0,0.0268404,0.00372137,0.00330316,0.00539141,0.00156047,0,0.00115246,0,0.00673308,0,0.0127829
test_id,60,0,51,0,0.0551075,0.00615468,0.00597544,0.0053936,0.00703497,0,0.0257187,0,0.00673308,0,0.0127829
